cod_imovel;date;corrected_date;mean_ndvi
PR-4119905-5F9B62F8FAEF4BF5BD403CA61C7487A4;20230504;04/05/2023;0.4676655356784254
PR-4119905-4F9BDB39A3124FABB486C61648B42A71;20230308;04/05/2023;0.467828071619121
PR-4119905-31CBFEE21E8141F59D7CA66EF53C47B8;20220122;08/03/2023;0.46785188432462
PR-4119905-7A99BA43A0BA41EA9E8AE9727C9D0347;20230308;08/03/2023;0.4678759161118602
PR-4119905-59C391034A544728903CD78B3FB7453D;20230504;04/05/2023;0.4679085978980615
PR-4119905-28CE890828784991857666BD4EF39BEB;20230308;08/03/2023;0.4679446105908514
PR-4119905-77C16F63F1E54E41895F77B099701574;20230308;08/03/2023;0.46818092657883
PR-4119905-A0B2872428154ACA8F678E9AED719D6D;20230308;04/05/2023;0.4685439431101733
PR-4119905-B70604872D974C98952E793D041298DD;20230308;08/03/2023;0.4686211656861756
PR-4119905-7DF919401A1F48378EF901EFACB5D084;20230504;04/05/2023;0.4686579601369508
PR-4119905-920FF9C956E24D16A57B9337205B54B0;20230308;04/05/2023;0.4686690221154896
PR-4119905-9B2343B34EC3428B8F3BC0D538EBF73C;20230308;07/10/2021;0.4687227300792621
PR-4119905-44CD1A34E19D45FCAE6AEE7B791D915F;20220305;22/01/2022;0.4688151457912445
PR-4119905-C4D755594F614FD79A07C4788527CA0D;20230308;08/03/2023;0.4690517574581323
PR-4119905-ABDA16F141E443F8989F96C6BCC0312D;20230308;08/03/2023;0.4692855193393767
PR-4119905-475273B9B16F4658A48CC55594B9A4FA;20230308;08/03/2023;0.46935974948698
PR-4119905-D0B9F9765A7B412896A6A5DE8FB81D96;20230308;08/03/2023;0.4693773720080664
PR-4119905-85B012369C2C478EA6E855328B95A63D;20230308;04/05/2023;0.4694172832384621
PR-4119905-F4F883F4933B4405803EFE56DD093350;20230308;22/01/2022;0.4694412548020241
PR-4119905-B26D3348460F41DBBA4F7EDC78524CD0;20230308;08/03/2023;0.4694830689721045
PR-4119905-5B27E5ED578C402187E7FA5C641B1575;20230308;08/03/2023;0.4695813339847391
PR-4119905-0E2CD8A67B3E462FB18C6390ACCA10F6;20230504;04/05/2023;0.4697840954062674
PR-4119905-75CA5D9CC6D34ABC87F024BFFDEE54B6;20230308;08/03/2023;0.4699327221892982
PR-4119905-7EC726E5B29D4830ABC198C20FFE32B9;20230308;04/05/2023;0.4701165244110968
PR-4119905-75F12B6DBD1E41FC8AECBB4D7A13997B;20230308;08/03/2023;0.4702961539534351
PR-4119905-05B23CACF4A648B68427E3209AAFF234;20230308;22/01/2022;0.4703073188164982
PR-4119905-572FE6F31D2C4843AB0788FBF97D6F2C;20230308;08/03/2023;0.470600165582468
PR-4119905-BDEB628851124CE9A74D6C8F98EC700C;20230308;08/03/2023;0.4706012334124406
PR-4119905-76D91B81EF994275BD7E5AA540FFB3FE;20230308;08/03/2023;0.4706049903968938
PR-4119905-36692689CE234F34B1A63D181466F662;20230308;08/03/2023;0.4706130806686142
PR-4119905-39F9879C367E45129C03999A784A822C;20230308;04/05/2023;0.4706174742088665
PR-4119905-39C9BD654178483595A84558B4FD7790;20230504;04/05/2023;0.4707197773691189
PR-4119905-45007964961C42A8A6B2226F6EDDC844;20230308;04/05/2023;0.4714130201842015
PR-4119905-0C253F600EC444169FA8B56ED8F5351A;20230504;02/07/2023;0.4715975846543883
PR-4119905-1C4ED46E34FA4D48ACDBBC38E44CE4C3;20230308;08/03/2023;0.471604709098758
PR-4119905-30FB4EC41F69451ABF92E9163699B625;20230308;08/03/2023;0.4717619430335308
PR-4119905-A335431CBEFE439FA1FCB6245E58BB9F;20230308;08/03/2023;0.4717694509922356
PR-4119905-BC5B9FDDA7EC466096775AD4CFCFF401;20230308;08/03/2023;0.4719315391037286
PR-4119905-301EF8D89F964DD9BF75BE3681261E80;20230308;08/03/2023;0.4720218627042508
PR-4119905-66ADF4AEDEEC45BF996E79A148C13C29;20230504;04/05/2023;0.472199593217188
PR-4119905-C2D646B9A4874609979B993B3463BA4A;20230308;08/03/2023;0.4722591090989114
PR-4119905-555A25460A0E49B8A75CD73B67C10E01;20230504;08/03/2023;0.4723641412107968
PR-4119905-BE3DD99E44BC4DBE85D6336512A17D16;20230308;08/03/2023;0.4724623310279757
PR-4119905-7F4D6A7893334D8C8EEE014A1FBE7E38;20230308;08/03/2023;0.4724821706274879
PR-4119905-A9DD117D969440A8B753EF334622F7DF;20230308;07/10/2021;0.4729029325062632
PR-4119905-90F30AC055C44174B2437C81BB5E234D;20230308;04/05/2023;0.473105839396277
PR-4119905-FC1768671944425293FB8A5F3F93196A;20230308;22/01/2022;0.473497282378107
PR-4119905-49E94EAD9A53411294389A480B7C253B;20220122;08/03/2023;0.4735877981212389
PR-4119905-386A383163DD4F17B0DBCA8AECF1BC1E;20230308;04/05/2023;0.4736325718326138
PR-4119905-FD4D938B65E545A7AA0F44ADD256DFC3;20230504;04/05/2023;0.47363861462958
PR-4119905-69A3E8E2C9A84BA5908CEF945A678A8B;20230308;08/03/2023;0.4738576920356743
PR-4119905-096997A6D3554CAAB9B4F20430541B97;20230308;08/03/2023;0.4740348367104659
PR-4119905-D1FED053596A43FE8A81091325CABB84;20230308;22/01/2022;0.4740843183129565
PR-4119905-E80D1B3B76B84C76B58BE0AA107EE639;20230308;22/01/2022;0.4741502174143115
PR-4119905-1A6203F7D49A4AD1841ADA41FCEE002C;20230308;08/03/2023;0.474153259097156
PR-4119905-128C099B9B674883BBEB22CAE3F95A4D;20230504;04/05/2023;0.4742656457638401
RS-4318002-7F622CCC525840C29B5DD7B6B373E77B;20220823;22/01/2022;0.47432339237800974
PR-4119905-0F268E051DCE4CF3AE78FE1A4640F9B9;20220122;08/03/2023;0.4745054714324393
PR-4119905-A97FDA4C2CE74823B98844DDDE82ADCB;20230504;08/03/2023;0.4745425992059182
PR-4119905-87CDA32ACA924403A8DE076B5C0695E6;20230308;08/03/2023;0.4746132658744315
PR-4119905-6C89BE1584A2421CA0ECEBC697873E0E;20230308;04/05/2023;0.4746135765673558
PR-4119905-761915631B3C4D56A523E4ED0D54C26A;20230308;08/03/2023;0.4747743972907249
PR-4119905-326B75EC9964406F8DA1D61859F3747A;20230308;08/03/2023;0.4748124308213863
PR-4119905-EA9BE3EFA2A74D31AFACF4167454AFFB;20230308;08/03/2023;0.4748365653819433
PR-4119905-70A2EA6E1E614095BF7D7B77370EED70;20230308;22/01/2022;0.4749721795553517
PR-4119905-472EF5AF47FA4BCC9CF55C0BEB4D1A8A;20230308;04/07/2023;0.4752875157964185
PR-4119905-A60F39FF8B054C55A7D882BECBC5EFCE;20230308;08/03/2023;0.4754411787261207
PR-4119905-EE1A722F2B0748E89516EEB07731C1E1;20230308;08/03/2023;0.4755506086537164
PR-4119905-44CD1A34E19D45FCAE6AEE7B791D915F;20230323;29/06/2023;0.4755566230861779
PR-4119905-16558E7B5DF54039B90861829F5A7FBA;20230504;04/05/2023;0.4756242704670013
PR-4119905-DEE66A03215B447388B985D9002D62E7;20230308;17/07/2023;0.4758310191864824
PR-4119905-A9C0455EF750485D940C23909C912A27;20220122;04/05/2023;0.4758560939582073
PR-4119905-0171D109483042449F0327573FECFC1E;20230308;08/03/2023;0.4758902053572552
PR-4119905-04B0F176AA4F473984C99228EB667F2C;20230308;04/05/2023;0.4759111565505827
PR-4119905-0D21FAF391674A0BB59CEB1839384C72;20230504;04/05/2023;0.4759198083954631
PR-4119905-7BC2A974F4A14AB28894B5D045D04DC4;20230504;08/03/2023;0.4759311534974665
PR-4119905-4FC30FF773584C538E2F3DDD794060CA;20230308;08/03/2023;0.4760931743095156
PR-4119905-7BC2A974F4A14AB28894B5D045D04DC4;20230308;08/03/2023;0.4761363277113196
PR-4119905-9BB0A2C18F2B4474A4A16835203FF661;20230308;08/03/2023;0.4761695614874089
PR-4119905-FF6519E34E9943E3A8660D2BEA278DB7;20230308;04/05/2023;0.476191798050112
PR-4119905-E157B7BA50504C9C918093A9C8425D4B;20230504;04/05/2023;0.4762950963030784
PR-4119905-33552B5F94D54A11921A0DB93ED9F75A;20230308;08/03/2023;0.4763891746755938
PR-4119905-A22D21500951451E9D874779AE4FDF95;20230308;08/03/2023;0.4767318207680033
PR-4119905-4C39B95B9C5A4283B730BFDD77C188E6;20230308;08/03/2023;0.4767536596756005
PR-4119905-3B101A6EC0874897928111641F69844A;20230308;08/03/2023;0.4768135016688566
PR-4119905-C6713D04595B441A93A41CB1BAD75D6D;20230308;08/03/2023;0.4768776237412943
PR-4119905-9D1A76CB22D242C8A6509DA56A2B7638;20230308;08/03/2023;0.4770158601940529
PR-4119905-05E6383DB484402DB5C082F46D8A9E69;20230308;08/03/2023;0.4771692256581688
PR-4119905-37FF4D0703D548E1B5366BD7D08F77D5;20230308;04/05/2023;0.477297454350652
PR-4119905-EF70BC13E7E74C45BBF200AA0D36A27D;20230308;08/03/2023;0.4773197620379313
PR-4119905-251FC3F42A134E33A6460009ACFD4843;20230308;04/05/2023;0.4773773065638971
PR-4119905-B9A873595168409E94AED152302F755F;20230308;08/03/2023;0.477382863366431
PR-4119905-6037F490457243F6A0B51C867C4FCA55;20230308;08/03/2023;0.4774046341285253
PR-4119905-80347B72A8CF4F199BEA6715A71BB32A;20230308;08/03/2023;0.477411962982609
PR-4119905-64C6A9D854C54BFC91CB69D0224A4A69;20230308;08/03/2023;0.4774430185785027
PR-4119905-8FF0EE66AFE7449AB49D9A7DFFCF5335;20230308;22/01/2022;0.4775637980033069
PR-4119905-E43D249B4CC44F00975048C23794B795;20230308;08/03/2023;0.4778695825172697
PR-4119905-28577A200A4F49ED98545D5024B0894C;20230308;08/03/2023;0.4778920579167778
PR-4119905-823539341D88428FB7492D0789429AC4;20230308;08/03/2023;0.4779268331594565
PR-4119905-E8D0941111284A9B8A734C866034C1A1;20230308;08/03/2023;0.4779333260751842
PR-4119905-1AEE5C37AA3D4FBABEDA56DECCC1AE78;20230308;08/03/2023;0.4782039414400007
PR-4119905-87788BA509F645408759B695BED78895;20230308;08/03/2023;0.4782189737249347
PR-4119905-F29D4C2CBAB942429925B6235E8E565B;20230308;22/01/2022;0.478226483061981
PR-4119905-F412C4238E78442DBF68BC687047ED1A;20230308;08/03/2023;0.4783292622145311
PR-4119905-806825E7DE2247A8AF15BA577DBB020E;20230504;10/01/2023;0.4783602931916552
PR-4119905-57F2C43E7DDB4FA38DF62466BE442677;20230308;08/03/2023;0.4784010379242129
PR-4119905-49AA8AF785A94C27925454568F1B37CE;20230308;04/05/2023;0.4784110753718613
PR-4119905-0C253F600EC444169FA8B56ED8F5351A;20230308;08/03/2023;0.4785182710912691
PR-4119905-9666D81D52FB47EA961D313D09676A70;20230308;08/03/2023;0.4785255479854696
PR-4119905-00BBCEEB0A454E6A8E18C5C8DF356CA3;20230308;04/05/2023;0.4785791283472655
PR-4119905-F58DA1F60DA64D7F8E51570A371EE185;20230308;04/05/2023;0.4785859225787912
PR-4119905-FA0F8E5C0F35405EB0DAC285562DCA57;20230308;08/03/2023;0.47874424047655
PR-4119905-835E56C67DE24E1CB988DC4B501AFE47;20230308;04/05/2023;0.4788485849072501
PR-4119905-A517481617384A4CA9F56782BABE6B16;20230504;04/05/2023;0.4788621608202347
PR-4119905-D97C4780693645FEBFD6B2AFA5DE3560;20230308;08/03/2023;0.4789042812801533
PR-4119905-297D90BFFDFB4A57814F6C7FA693EEB0;20230308;04/05/2023;0.4789994167743895
PR-4119905-6A1B97C3ECA64973B1853FBAC9EA0481;20230308;08/03/2023;0.4790839364769986
PR-4119905-B4179882EEFE4964BDEE0B73CF22E591;20230308;08/03/2023;0.4791332605206659
PR-4119905-04F0C7AEA299488B854038BD4A9CEB75;20230308;04/05/2023;0.4791745278619973
PR-4119905-ABFA6A1E3A2A4E0AACA0A6A698F39304;20230308;08/03/2023;0.4792331418442465
PR-4119905-FE7031A4432549529080F151B149F0F2;20230308;08/03/2023;0.4792755967908762
PR-4119905-665CDB69A70D489EA579FA503167EEF0;20230308;08/03/2023;0.4794627794378116
PR-4119905-002DD4E0039D47498819ECABC6022E3E;20230504;04/05/2023;0.4799356562651526
PR-4119905-931F4B6DCD004BF182522B907FE2DE9A;20230308;08/03/2023;0.4800664570013063
PR-4119905-E68725E3DEC346278FC3856ED8958161;20230308;08/03/2023;0.4801467403651616
PR-4119905-1104FC0159554985A403A0AB57676D29;20230308;08/03/2023;0.4801509154137141
PR-4119905-386F8DBBDFA841ADABE2E8210C9D8E82;20230308;08/03/2023;0.4801723573384578
PR-4119905-BCC59A6357634C7BB27FCE8FFC5B42C5;20220122;04/05/2023;0.480228166856621
PR-4119905-4D67214F8F3641EE8F291526E20F41A0;20230308;08/03/2023;0.4803956881557349
PR-4119905-BFF671694517478EBF95C76B54FC4268;20230308;08/03/2023;0.4805564558140678
PR-4119905-471AE1471CA84E83AD6996007987D371;20230308;08/03/2023;0.4806401284736175
RS-4318002-283810500CE44CDB9A8C4B5D9BD31804;20220823;22/01/2022;0.48072843785097197
PR-4119905-3843512663764EA9BFAB5C319BBE0190;20230308;08/03/2023;0.4807313113614001
PR-4119905-4A3F70A6C4054182BB6AB42B1C5A0D5D;20230308;08/03/2023;0.4808537651761919
PR-4119905-9D13F67BA777475880C57C400E2B6A56;20230504;04/05/2023;0.4809816142324533
PR-4119905-0D2F959546C047D5AEE3A0D60648F29E;20230308;04/05/2023;0.481006623453592
PR-4119905-5C58B3DF71024102A748ADA2CCF73BCF;20230504;04/05/2023;0.4810745141313336
PR-4119905-A6C4F173E6CB4D9DB97BCB14C38173D5;20230308;08/03/2023;0.4811908159122888
PR-4119905-0CAF79D2341A45B494250F598419FA0C;20230308;04/05/2023;0.4813490229259023
PR-4119905-81DC20D80A4942EAA01D7FDD1C696E3E;20230504;04/05/2023;0.4815007022431953
RS-4318002-4DAC33B8D4464E7BB3DB048F58DD1CC3;20230704;22/01/2022;0.4815138167353651
PR-4119905-1E98E625695B44B0939CFA2CB3C5CBEB;20230308;04/05/2023;0.4815808043975507
PR-4119905-40F754A9C532472C9FE6ED9787FCDF0E;20230308;22/01/2022;0.4815875215514376
PR-4119905-4640A1B70EC645009D4C23687A2253F4;20230504;04/05/2023;0.4816410823971589
PR-4119905-68F772A5FFDE4A718776C0992C1ECC32;20230308;08/03/2023;0.4817719859912468
PR-4119905-77692DD03A41483D85566CC9FB19108D;20230308;08/03/2023;0.4818216059064947
PR-4119905-68F772A5FFDE4A718776C0992C1ECC32;20230504;04/05/2023;0.4820445497685173
PR-4119905-5EB85FB61F9C4E50BC3098768CDB7AF2;20230308;08/03/2023;0.4821548656823501
PR-4119905-E9FF28F0B98E4DE2AA4172795507EF71;20230308;08/03/2023;0.4822013468585696
PR-4119905-CD68E258EB8C4CCBB9BC9BD17985FC8E;20230308;08/03/2023;0.4822462661566335
PR-4119905-AD228440D93D49508F4843B83D37B9EB;20230504;22/07/2023;0.4822489452856963
PR-4119905-C179BCFE3C2A489FB5647AEDF3926C82;20230308;08/03/2023;0.482732570306393
PR-4119905-24B7BD9D3E46418CA7CC06DBE671ABEF;20230308;08/03/2023;0.4827372959657671
PR-4119905-DD82D41E814440B287B1728D4AB5182D;20230308;08/03/2023;0.4827470946418489
PR-4119905-50FA7C2F479943D89244DF1CB6C2EE2E;20230308;08/03/2023;0.4829424527082888
PR-4119905-3D0669D2BA3E4861B9826E78F28855FB;20230308;08/03/2023;0.4830825187770278
PR-4119905-51A908AF19654FBD92B41AA249FD9D5E;20230308;08/03/2023;0.4831980631629139
PR-4119905-498C2EB2CEB84E019AB4DE32E492E6A0;20230308;08/03/2023;0.4833864823715783
PR-4119905-EE3FF6970ADA49E4ACC61B1C0217A4B9;20230308;22/01/2022;0.4835180415175647
PR-4119905-C34C7C53EC7E4215AC146762F8549B3A;20230308;22/01/2022;0.4837119404768232
PR-4119905-67576959C9AD4461B631FA2C4C54B260;20230308;04/05/2023;0.4837190009895977
PR-4119905-7F1A5261C3FA413195A054A767910753;20230308;08/03/2023;0.4839758277878818
PR-4119905-1D653115D3A44AD2BFB6BC5FDC46EA19;20230308;29/06/2023;0.4841328674816212
PR-4119905-D1A38BBC5DA240D6951D2476FD0D7EAC;20230308;08/03/2023;0.4841387533706545
PR-4119905-04584E79856549F3BC17F8B58DEE1C44;20230308;08/03/2023;0.4842131131129949
PR-4119905-F5B806FCCCC14EBCA58237AE980E5052;20230308;08/03/2023;0.48429251480289
PR-4119905-6CE6800A3E9747F68AB94EFAED2BD662;20230308;08/03/2023;0.4843931604109771
PR-4119905-7F27624CDBFB4DEB985AC781D7A2FDA7;20230308;08/03/2023;0.4845482671003874
PR-4119905-888C705BE66A40A1A0113D36057BC2A0;20230308;04/05/2023;0.4846068274747162
RS-4318002-7F622CCC525840C29B5DD7B6B373E77B;20230629;22/01/2022;0.4847175597651811
PR-4119905-DEAD33F9C5CC446080979B1B74021BF8;20230308;08/03/2023;0.4850007667463736
PR-4119905-9C56CC3A76A446F183C6BE3A80BF5A93;20230308;08/03/2023;0.4851431852312548
PR-4119905-E88E92A7867745038E08C46E5DB31706;20230308;08/03/2023;0.4852993889006209
PR-4119905-B2E3C2E980B14BC48070C24F756C1EEE;20230308;04/05/2023;0.4853843184794576
PR-4119905-D2414C58825D4463896D9D72C93A5390;20230504;04/05/2023;0.4854492241409311
PR-4119905-81B0D55809C14BFCAEC0A31AFCCA3393;20230308;18/08/2022;0.4856606641070099
PR-4119905-6CB48E697979428D9E01EC6249C3F503;20230308;08/03/2023;0.4859474828156428
PR-4119905-63798A153C044DC287942ADF2EE39501;20230308;04/05/2023;0.4861642339072341
PR-4119905-5F9B62F8FAEF4BF5BD403CA61C7487A4;20230308;08/03/2023;0.4862624896335299
PR-4119905-26EE1069C9D04165A5EF99FE6A2B3867;20230308;04/05/2023;0.4863052248271254
PR-4119905-B6B32D9D7614442382BF6624F0D4FCEE;20230504;08/03/2023;0.4864769211180747
PR-4119905-76813100E83447859559EC793BF94AD2;20230504;04/05/2023;0.4867336183136356
PR-4119905-C98EDD56E9274F3ABD7677D9B9B03DC8;20230504;04/05/2023;0.4869380652766574
PR-4119905-A6C56BDB9882495AAF12656277D52991;20230308;08/03/2023;0.4870258998445192
PR-4119905-96C92F2F512D42A69B692CC35D6ECD89;20230308;08/03/2023;0.4870346754145414
PR-4119905-3175F880E6C14904A6B8C32CD336C193;20230308;08/03/2023;0.4871141001840034
PR-4119905-FFCE0A408CC9485783073C4C5B670F48;20230308;04/05/2023;0.4871395603941548
PR-4119905-ED352F315139452292B57B4A8B9D1B5C;20230308;22/01/2022;0.4872512407758649
PR-4119905-487C7F12FBCD40669B59E0BDF2D04538;20230308;08/03/2023;0.4872523288642013
PR-4119905-99ED28D2C47C48E98B256566C2AD88FA;20230308;08/03/2023;0.4873217252714573
PR-4119905-5F4C3EA00CD348FFBA7837C5CD2B7FD7;20230504;04/05/2023;0.487473198196135
RS-4318002-F6EB5C09C55B4ABD9C2D88C9D2368BAE;20230629;22/01/2022;0.48760607540183704
PR-4119905-84BF35C669ED43CEAB5FB7C7F8BCF432;20230308;08/03/2023;0.4876107833840145
PR-4119905-9479BB2947B54600B49567DCE8B73A67;20230308;08/03/2023;0.4877605857641351
PR-4119905-3A7A58BBEBCF447883B5E4BBC9B503ED;20230308;04/05/2023;0.4880998603659671
PR-4119905-64C5EB2E94E34853A230C75902C2CFF0;20230308;08/03/2023;0.48819258409954
PR-4119905-1C88BD58CB3045E18359E2EB139D55F5;20230308;08/03/2023;0.4882752942215828
PR-4119905-8412B76CB6384BA18017588F51FA3F19;20220122;04/05/2023;0.4882811970898729
PR-4119905-13B2366087A2495B97BE021179AF8AF9;20230308;08/03/2023;0.4883365823072026
RS-4318002-7F622CCC525840C29B5DD7B6B373E77B;20230704;22/01/2022;0.48837556258968573
PR-4119905-4DED2EDDCA1746F591A8794AFAF9DA76;20230308;08/03/2023;0.4884006159225881
RS-4318002-0DEF3474906B43FC9CB83CF3701AE412;20230217;22/01/2022;0.48847062418118425
PR-4119905-B0AE66F7CB854C5AB2A08D0A60FFA1CE;20230308;08/03/2023;0.4884996183046072
PR-4119905-870C287587D643E7B48ABD44D60A2FE3;20230308;08/03/2023;0.4887311990851418
PR-4119905-96F1C4D142AA40BC9EB520A8F2E251F9;20230308;08/03/2023;0.4887503085657103
PR-4119905-80B1C341795D4804BFF12155AEA97CBD;20230308;08/03/2023;0.4888407761837055
PR-4119905-869499D23B1B42048A7B134B0B145530;20230308;08/03/2023;0.4888578373268031
PR-4119905-1CA442AA246640C2BF7E8058567512A1;20230308;08/03/2023;0.4889045350694489
PR-4119905-C369F6E172A741329506CE0A15E80B25;20230308;08/03/2023;0.4892116743070507
PR-4119905-30CC9F69BBB44DAC8A7D84D98B9D707A;20230308;23/03/2023;0.4893016327795686
PR-4119905-13EBBDF6304842F0AE3ED4C488E338B2;20230308;08/03/2023;0.4897353021670415
PR-4119905-998E57EA166C4DAF9CD613AE74485080;20230308;08/03/2023;0.4898224438380945
PR-4119905-E863AC2978884794848C78C0492955DD;20230308;22/01/2022;0.4899078531890095
PR-4119905-E4D1ADD7418248A1802984769D5A413F;20230504;22/01/2022;0.4899488364570711
PR-4119905-80D955B8F423448E86AAAB24DE468480;20230308;08/03/2023;0.4901088286529595
PR-4119905-ACAF7236CD654449AC771CD76BBAA24D;20230308;08/03/2023;0.4903745948607104
PR-4119905-108DAFA71C7E4700A150FCEBFFB5306D;20230308;08/03/2023;0.4903969788162039
PR-4119905-2C3913C4321B4766B55C1AC097FB67AD;20230504;04/05/2023;0.4904009161225209
PR-4119905-96AF2223180F4604BDBBD30DF8DCE1F1;20230308;08/03/2023;0.4907644393111385
PR-4119905-56B0F3DF78B142649A2E1EBE96A1D7A9;20230308;04/05/2023;0.4908793174000243
PR-4119905-77FFB416EA324270996B123B853AB4A3;20230308;08/03/2023;0.4910789688720185
PR-4119905-6CD5608823B242CF9C85F93310E30C2A;20230308;04/05/2023;0.4911042385340595
PR-4119905-198DD60015FF4136A18270EE9754705D;20230308;08/03/2023;0.4912932384080864
PR-4119905-CD07D1E994C646629E1305DA53C59A60;20230504;17/07/2023;0.4913112969153236
PR-4119905-0CEB4E77A29045D69DD5AC85DD78FF77;20230308;08/03/2023;0.4914270651535315
PR-4119905-F7466DFCE0F445A9ADD14203778D31C8;20230308;22/01/2022;0.491492482157673
PR-4119905-DD870012DE9C45D6B7352EBA80D6F0EC;20230308;10/01/2023;0.4916668394499664
PR-4119905-7F1A5261C3FA413195A054A767910753;20230504;04/05/2023;0.4917584012506471
PR-4119905-45B915D041734E8A97C146E8F2F20BA0;20230308;08/03/2023;0.491775557770112
PR-4119905-A86133AC81A24522B05CA213B6F05B4D;20230308;08/03/2023;0.4920540033222974
PR-4119905-A517481617384A4CA9F56782BABE6B16;20230308;08/03/2023;0.492163421947894
PR-4119905-308E49697D444720A3949F85409D252C;20230308;08/03/2023;0.4924232296201665
PR-4119905-633D3017EFDE4F53A93C17A9BDD8E7C5;20230308;04/05/2023;0.4925207766875963
PR-4119905-4C9E1C84BACD4145A6654390858E8DF4;20230308;22/01/2022;0.4925770068216774
PR-4119905-F7A3A9A57ACB41A0897028E44EA3E120;20230308;08/03/2023;0.4926278897232666
PR-4119905-99BB5F6ED2E049AFBBFD2D7CAC05213C;20230308;04/05/2023;0.4926823577860268
PR-4119905-FAEAF12391A94753B9A316C33F2563F5;20230308;22/01/2022;0.4928432675740182
PR-4119905-6075BD2B065B4079AB2440B097C91BDC;20230308;22/01/2022;0.4928719190749721
PR-4119905-5512136414814064B780F0E2D82C86F1;20230308;02/07/2023;0.4929609288749485
PR-4119905-B6472786E40B40D4ABAE3E2F833713C3;20230308;08/03/2023;0.4929928234259718
PR-4119905-6604D957EC734AFF84A0FA16F40B8D5B;20230308;08/03/2023;0.493036649872631
PR-4119905-CF420219DA674C50B39736319A2F72EC;20230504;22/01/2022;0.4931481401295926
PR-4119905-552B830A28D04F14BBA8D29EB444A022;20230308;08/03/2023;0.4932043188040079
PR-4119905-4B6281DC76054CD4A8ED6266264E2A26;20230308;04/05/2023;0.4933829754364357
RS-4318002-E3469EC60E2D44F9A486DA75DBB09CB5;20230217;22/01/2022;0.49351253539332474
PR-4119905-FD4D3444D75A4437A1784A8E03E9FEA7;20230308;08/03/2023;0.4935603783406485
PR-4119905-9198119B48354FE688B3544F9D8A4157;20230308;22/01/2022;0.4936126342765132
PR-4119905-F8E2D696F9344A9D849FF83F024383F3;20230308;22/01/2022;0.4936625481617267
PR-4119905-002DD4E0039D47498819ECABC6022E3E;20230308;08/03/2023;0.4939167826294906
PR-4119905-D4F60197A88D497396960A07F16A8177;20230308;08/03/2023;0.4942479462036839
PR-4119905-806825E7DE2247A8AF15BA577DBB020E;20230308;04/05/2023;0.494311163777086
PR-4119905-D2F64451546F4104977EB4E781B81D42;20230308;08/03/2023;0.494381237969446
PR-4119905-8952D70785754ACE939535063D30C18E;20230308;08/03/2023;0.4944260808466916
PR-4119905-E744EEC9E0A44601A31B06AD4C106D59;20230504;04/05/2023;0.4945233671771309
PR-4119905-5AFB6077B2F64542A27BE051170F296F;20230308;22/01/2022;0.4946748193984793
PR-4119905-F7A6E531E37D4B1585A2E9712013C1C9;20230308;08/03/2023;0.4947155988486774
PR-4119905-F95BA2B27908432686B61BB7B50D65C8;20230308;08/03/2023;0.4947658286640681
PR-4119905-498E611317AE4BE7876E879E60AB2C11;20230308;08/03/2023;0.4949928583816147
PR-4119905-C3E5E81072D54ACA94A2AAD979D33F77;20230308;08/03/2023;0.4950986935918843
PR-4119905-F498B3FF6D55480DB21B285B586635D0;20230308;08/03/2023;0.495159642526559
PR-4119905-E3AD95AE65AC43BD89A843819E88ECAB;20230308;08/03/2023;0.4951666311209802
PR-4119905-E89F0F459A5A4DA9910179AE057DB701;20230308;08/03/2023;0.4952415833957216
